plate	cycle	well	tile
1	8	A2	140
1	9	A2	140
1	10	A2	140
1	11	A2	140
1	1	A2	141
1	2	A2	141
1	3	A2	141
1	4	A2	141
1	5	A2	141
1	6	A2	141
1	7	A2	141
1	8	A2	141
1	9	A2	141
1	10	A2	141
1	11	A2	141
1	1	A2	142
1	2	A2	142
1	3	A2	142
1	4	A2	142
1	5	A2	142
1	6	A2	142
1	7	A2	142
1	8	A2	142
1	9	A2	142
1	10	A2	142
1	11	A2	142
1	1	A2	143
1	2	A2	143
1	3	A2	143
1	4	A2	143
1	5	A2	143
1	6	A2	143
1	7	A2	143
1	8	A2	143
1	9	A2	143
1	10	A2	143
1	11	A2	143
1	1	A2	144
1	2	A2	144
1	3	A2	144
1	4	A2	144
1	5	A2	144
1	6	A2	144
1	7	A2	144
1	8	A2	144
1	9	A2	144
1	10	A2	144
1	11	A2	144
1	1	A2	145
1	2	A2	145
1	3	A2	145
1	4	A2	145
1	5	A2	145
1	6	A2	145
1	7	A2	145
1	8	A2	145
1	9	A2	145
1	10	A2	145
1	11	A2	145
1	1	A2	146
1	2	A2	146
1	3	A2	146
1	4	A2	146
1	5	A2	146
1	6	A2	146
1	7	A2	146
1	8	A2	146
1	9	A2	146
1	10	A2	146
1	11	A2	146
1	1	A2	147
1	2	A2	147
1	3	A2	147
1	4	A2	147
1	5	A2	147
1	6	A2	147
1	7	A2	147
1	8	A2	147
1	9	A2	147
1	10	A2	147
1	11	A2	147
1	1	A2	148
1	2	A2	148
1	3	A2	148
1	4	A2	148
1	5	A2	148
1	6	A2	148
1	7	A2	148
1	8	A2	148
1	9	A2	148
1	10	A2	148
1	11	A2	148
1	1	A2	149
1	2	A2	149
1	3	A2	149
1	4	A2	149
1	5	A2	149
1	6	A2	149
1	7	A2	149
1	8	A2	149
1	9	A2	149
1	10	A2	149
1	11	A2	149
1	1	A2	150
1	2	A2	150
1	3	A2	150
1	4	A2	150
1	5	A2	150
1	6	A2	150
1	7	A2	150
1	8	A2	150
1	9	A2	150
1	10	A2	150
1	11	A2	150
1	1	A2	151
1	2	A2	151
1	3	A2	151
1	4	A2	151
1	5	A2	151
1	6	A2	151
1	7	A2	151
1	8	A2	151
1	9	A2	151
1	10	A2	151
1	11	A2	151
1	1	A2	152
1	2	A2	152
1	3	A2	152
1	4	A2	152
1	5	A2	152
1	6	A2	152
1	7	A2	152
1	8	A2	152
1	9	A2	152
1	10	A2	152
1	11	A2	152
1	1	A2	153
1	2	A2	153
1	3	A2	153
1	4	A2	153
1	5	A2	153
1	6	A2	153
1	7	A2	153
1	8	A2	153
1	9	A2	153
1	10	A2	153
1	11	A2	153
1	1	A2	154
1	2	A2	154
1	3	A2	154
1	4	A2	154
1	5	A2	154
1	6	A2	154
1	7	A2	154
1	8	A2	154
1	9	A2	154
1	10	A2	154
1	11	A2	154
1	1	A2	155
1	2	A2	155
1	3	A2	155
1	4	A2	155
1	5	A2	155
1	6	A2	155
1	7	A2	155
1	8	A2	155
1	9	A2	155
1	10	A2	155
1	11	A2	155
1	1	A2	156
1	2	A2	156
1	3	A2	156
1	4	A2	156
1	5	A2	156
1	6	A2	156
1	7	A2	156
1	8	A2	156
1	9	A2	156
1	10	A2	156
1	11	A2	156
1	1	A2	157
1	2	A2	157
1	3	A2	157
1	4	A2	157
1	5	A2	157
1	6	A2	157
1	7	A2	157
1	8	A2	157
1	9	A2	157
1	10	A2	157
1	11	A2	157
1	1	A2	158
1	2	A2	158
1	3	A2	158
1	4	A2	158
1	5	A2	158
1	6	A2	158
1	7	A2	158
1	8	A2	158
1	9	A2	158
1	10	A2	158
1	11	A2	158
1	1	A2	159
1	2	A2	159
1	3	A2	159
1	4	A2	159
1	5	A2	159
1	6	A2	159
1	7	A2	159
1	8	A2	159
1	9	A2	159
1	10	A2	159
1	11	A2	159
1	1	A2	160
1	2	A2	160
1	3	A2	160
1	4	A2	160
1	5	A2	160
1	6	A2	160
1	7	A2	160
1	8	A2	160
1	9	A2	160
1	10	A2	160
1	11	A2	160
1	1	A2	161
1	2	A2	161
1	3	A2	161
1	4	A2	161
1	5	A2	161
1	6	A2	161
1	7	A2	161
1	8	A2	161
1	9	A2	161
1	10	A2	161
1	11	A2	161
1	1	A2	162
1	2	A2	162
1	3	A2	162
1	4	A2	162
1	5	A2	162
1	6	A2	162
1	7	A2	162
1	8	A2	162
1	9	A2	162
1	10	A2	162
1	11	A2	162
1	1	A2	163
1	2	A2	163
1	3	A2	163
1	4	A2	163
1	5	A2	163
1	6	A2	163
1	7	A2	163
1	8	A2	163
1	9	A2	163
1	10	A2	163
1	11	A2	163
1	1	A2	164
1	2	A2	164
1	3	A2	164
1	4	A2	164
1	5	A2	164
1	6	A2	164
1	7	A2	164
1	8	A2	164
1	9	A2	164
1	10	A2	164
1	11	A2	164
1	1	A2	165
1	2	A2	165
1	3	A2	165
1	4	A2	165
1	5	A2	165
1	6	A2	165
1	7	A2	165
1	8	A2	165
1	9	A2	165
1	10	A2	165
1	11	A2	165
1	1	A2	166
1	2	A2	166
1	3	A2	166
1	4	A2	166
1	5	A2	166
1	6	A2	166
1	7	A2	166
1	8	A2	166
1	9	A2	166
1	10	A2	166
1	11	A2	166
1	1	A2	167
1	2	A2	167
1	3	A2	167
1	4	A2	167
1	5	A2	167
1	6	A2	167
1	7	A2	167
1	8	A2	167
1	9	A2	167
1	10	A2	167
1	11	A2	167
1	1	A2	168
1	2	A2	168
1	3	A2	168
1	4	A2	168
1	5	A2	168
1	6	A2	168
1	7	A2	168
1	8	A2	168
1	9	A2	168
1	10	A2	168
1	11	A2	168
1	1	A2	169
1	2	A2	169
1	3	A2	169
1	4	A2	169
1	5	A2	169
1	6	A2	169
1	7	A2	169
1	8	A2	169
1	9	A2	169
1	10	A2	169
1	11	A2	169
1	1	A2	170
1	2	A2	170
1	3	A2	170
1	4	A2	170
1	5	A2	170
1	6	A2	170
1	7	A2	170
1	8	A2	170
1	9	A2	170
1	10	A2	170
1	11	A2	170
1	1	A2	171
1	2	A2	171
1	3	A2	171
1	4	A2	171
1	5	A2	171
1	6	A2	171
1	7	A2	171
1	8	A2	171
1	9	A2	171
1	10	A2	171
1	11	A2	171
1	1	A2	172
1	2	A2	172
1	3	A2	172
1	4	A2	172
1	5	A2	172
1	6	A2	172
1	7	A2	172
1	8	A2	172
1	9	A2	172
1	10	A2	172
1	11	A2	172
1	1	A2	173
1	2	A2	173
1	3	A2	173
1	4	A2	173
1	5	A2	173
1	6	A2	173
1	7	A2	173
1	8	A2	173
1	9	A2	173
1	10	A2	173
1	11	A2	173
1	1	A2	174
1	2	A2	174
1	3	A2	174
1	4	A2	174
1	5	A2	174
1	6	A2	174
1	7	A2	174
1	8	A2	174
1	9	A2	174
1	10	A2	174
1	11	A2	174
1	1	A2	175
1	2	A2	175
1	3	A2	175
1	4	A2	175
1	5	A2	175
1	6	A2	175
1	7	A2	175
1	8	A2	175
1	9	A2	175
1	10	A2	175
1	11	A2	175
1	1	A2	176
1	2	A2	176
1	3	A2	176
1	4	A2	176
1	5	A2	176
1	6	A2	176
1	7	A2	176
1	8	A2	176
1	9	A2	176
1	10	A2	176
1	11	A2	176
1	1	A2	177
1	2	A2	177
1	3	A2	177
1	4	A2	177
1	5	A2	177
1	6	A2	177
1	7	A2	177
1	8	A2	177
1	9	A2	177
1	10	A2	177
1	11	A2	177
1	1	A2	178
1	2	A2	178
1	3	A2	178
1	4	A2	178
1	5	A2	178
1	6	A2	178
1	7	A2	178
1	8	A2	178
1	9	A2	178
1	10	A2	178
1	11	A2	178
1	1	A2	179
1	2	A2	179
1	3	A2	179
1	4	A2	179
1	5	A2	179
1	6	A2	179
1	7	A2	179
1	8	A2	179
1	9	A2	179
1	10	A2	179
1	11	A2	179
1	1	A2	180
1	2	A2	180
1	3	A2	180
1	4	A2	180
1	5	A2	180
1	6	A2	180
1	7	A2	180
1	8	A2	180
1	9	A2	180
1	10	A2	180
1	11	A2	180
1	1	A2	181
1	2	A2	181
1	3	A2	181
1	4	A2	181
1	5	A2	181
1	6	A2	181
1	7	A2	181
1	8	A2	181
1	9	A2	181
1	10	A2	181
1	11	A2	181
1	1	A2	182
1	2	A2	182
1	3	A2	182
1	4	A2	182
1	5	A2	182
1	6	A2	182
1	7	A2	182
1	8	A2	182
1	9	A2	182
1	10	A2	182
1	11	A2	182
1	1	A2	183
1	2	A2	183
1	3	A2	183
1	4	A2	183
1	5	A2	183
1	6	A2	183
1	7	A2	183
1	8	A2	183
1	9	A2	183
1	10	A2	183
1	11	A2	183
1	1	A2	184
1	2	A2	184
1	3	A2	184
1	4	A2	184
1	5	A2	184
1	6	A2	184
1	7	A2	184
1	8	A2	184
1	9	A2	184
1	10	A2	184
1	11	A2	184
1	1	A2	185
1	2	A2	185
1	3	A2	185
1	4	A2	185
1	5	A2	185
1	6	A2	185
1	7	A2	185
1	8	A2	185
1	9	A2	185
1	10	A2	185
1	11	A2	185
1	1	A2	186
1	2	A2	186
1	3	A2	186
1	4	A2	186
1	5	A2	186
1	6	A2	186
1	7	A2	186
1	8	A2	186
1	9	A2	186
1	10	A2	186
1	11	A2	186
1	1	A2	187
1	2	A2	187
1	3	A2	187
1	4	A2	187
1	5	A2	187
1	6	A2	187
1	7	A2	187
1	8	A2	187
1	9	A2	187
1	10	A2	187
1	11	A2	187
1	1	A2	188
1	2	A2	188
1	3	A2	188
1	4	A2	188
1	5	A2	188
1	6	A2	188
1	7	A2	188
1	8	A2	188
1	9	A2	188
1	10	A2	188
1	11	A2	188
1	1	A2	189
1	2	A2	189
1	3	A2	189
1	4	A2	189
1	5	A2	189
1	6	A2	189
1	7	A2	189
1	8	A2	189
1	9	A2	189
1	10	A2	189
1	11	A2	189
1	1	A2	190
1	2	A2	190
1	3	A2	190
1	4	A2	190
1	5	A2	190
1	6	A2	190
1	7	A2	190
1	8	A2	190
1	9	A2	190
1	10	A2	190
1	11	A2	190
1	1	A2	191
1	2	A2	191
1	3	A2	191
1	4	A2	191
1	5	A2	191
1	6	A2	191
1	7	A2	191
1	8	A2	191
1	9	A2	191
1	10	A2	191
1	11	A2	191
1	1	A2	192
1	2	A2	192
1	3	A2	192
1	4	A2	192
1	5	A2	192
1	6	A2	192
1	7	A2	192
1	8	A2	192
1	9	A2	192
1	10	A2	192
1	11	A2	192
1	1	A2	193
1	2	A2	193
1	3	A2	193
1	4	A2	193
1	5	A2	193
1	6	A2	193
1	7	A2	193
1	8	A2	193
1	9	A2	193
1	10	A2	193
1	11	A2	193
1	1	A2	194
1	2	A2	194
1	3	A2	194
1	4	A2	194
1	5	A2	194
1	6	A2	194
1	7	A2	194
1	8	A2	194
1	9	A2	194
1	10	A2	194
1	11	A2	194
1	1	A2	195
1	2	A2	195
1	3	A2	195
1	4	A2	195
1	5	A2	195
1	6	A2	195
1	7	A2	195
1	8	A2	195
1	9	A2	195
1	10	A2	195
1	11	A2	195
1	1	A2	196
1	2	A2	196
1	3	A2	196
1	4	A2	196
1	5	A2	196
1	6	A2	196
1	7	A2	196
1	8	A2	196
1	9	A2	196
1	10	A2	196
1	11	A2	196
1	1	A2	197
1	2	A2	197
1	3	A2	197
1	4	A2	197
1	5	A2	197
1	6	A2	197
1	7	A2	197
1	8	A2	197
1	9	A2	197
1	10	A2	197
1	11	A2	197
1	1	A2	198
1	2	A2	198
1	3	A2	198
1	4	A2	198
1	5	A2	198
1	6	A2	198
1	7	A2	198
1	8	A2	198
1	9	A2	198
1	10	A2	198
1	11	A2	198
1	1	A2	199
1	2	A2	199
1	3	A2	199
1	4	A2	199
1	5	A2	199
1	6	A2	199
1	7	A2	199
1	8	A2	199
1	9	A2	199
1	10	A2	199
1	11	A2	199
1	1	A2	200
1	2	A2	200
1	3	A2	200
1	4	A2	200
1	5	A2	200
1	6	A2	200
1	7	A2	200
1	8	A2	200
1	9	A2	200
1	10	A2	200
1	11	A2	200
1	1	A2	201
1	2	A2	201
1	3	A2	201
1	4	A2	201
1	5	A2	201
1	6	A2	201
1	7	A2	201
1	8	A2	201
1	9	A2	201
1	10	A2	201
1	11	A2	201
1	1	A2	202
1	2	A2	202
1	3	A2	202
1	4	A2	202
1	5	A2	202
1	6	A2	202
1	7	A2	202
1	8	A2	202
1	9	A2	202
1	10	A2	202
1	11	A2	202
1	1	A2	203
1	2	A2	203
1	3	A2	203
1	4	A2	203
1	5	A2	203
1	6	A2	203
1	7	A2	203
1	8	A2	203
1	9	A2	203
1	10	A2	203
1	11	A2	203
1	1	A2	204
1	2	A2	204
1	3	A2	204
1	4	A2	204
1	5	A2	204
1	6	A2	204
1	7	A2	204
1	8	A2	204
1	9	A2	204
1	10	A2	204
1	11	A2	204
1	1	A2	205
1	2	A2	205
1	3	A2	205
1	4	A2	205
1	5	A2	205
1	6	A2	205
1	7	A2	205
1	8	A2	205
1	9	A2	205
1	10	A2	205
1	11	A2	205
1	1	A2	206
1	2	A2	206
1	3	A2	206
1	4	A2	206
1	5	A2	206
1	6	A2	206
1	7	A2	206
1	8	A2	206
1	9	A2	206
1	10	A2	206
1	11	A2	206
1	1	A2	207
1	2	A2	207
1	3	A2	207
1	4	A2	207
1	5	A2	207
1	6	A2	207
1	7	A2	207
1	8	A2	207
1	9	A2	207
1	10	A2	207
1	11	A2	207
1	1	A2	208
1	2	A2	208
1	3	A2	208
1	4	A2	208
1	5	A2	208
1	6	A2	208
1	7	A2	208
1	8	A2	208
1	9	A2	208
1	10	A2	208
1	11	A2	208
1	1	A2	209
1	2	A2	209
1	3	A2	209
1	4	A2	209
1	5	A2	209
1	6	A2	209
1	7	A2	209
1	8	A2	209
1	9	A2	209
1	10	A2	209
1	11	A2	209
1	1	A2	210
1	2	A2	210
1	3	A2	210
1	4	A2	210
1	5	A2	210
1	6	A2	210
1	7	A2	210
1	8	A2	210
1	9	A2	210
1	10	A2	210
1	11	A2	210
1	1	A2	211
1	2	A2	211
1	3	A2	211
1	4	A2	211
1	5	A2	211
1	6	A2	211
1	7	A2	211
1	8	A2	211
1	9	A2	211
1	10	A2	211
1	11	A2	211
1	1	A2	212
1	2	A2	212
1	3	A2	212
1	4	A2	212
1	5	A2	212
1	6	A2	212
1	7	A2	212
1	8	A2	212
1	9	A2	212
1	10	A2	212
1	11	A2	212
1	1	A2	213
1	2	A2	213
1	3	A2	213
1	4	A2	213
1	5	A2	213
1	6	A2	213
1	7	A2	213
1	8	A2	213
1	9	A2	213
1	10	A2	213
1	11	A2	213
1	1	A2	214
1	2	A2	214
1	3	A2	214
1	4	A2	214
1	5	A2	214
1	6	A2	214
1	7	A2	214
1	8	A2	214
1	9	A2	214
1	10	A2	214
1	11	A2	214
1	1	A2	215
1	2	A2	215
1	3	A2	215
1	4	A2	215
1	5	A2	215
1	6	A2	215
1	7	A2	215
1	8	A2	215
1	9	A2	215
1	10	A2	215
1	11	A2	215
1	1	A2	216
1	2	A2	216
1	3	A2	216
1	4	A2	216
1	5	A2	216
1	6	A2	216
1	7	A2	216
1	8	A2	216
1	9	A2	216
1	10	A2	216
1	11	A2	216
1	1	A2	217
1	2	A2	217
1	3	A2	217
1	4	A2	217
1	5	A2	217
1	6	A2	217
1	7	A2	217
1	8	A2	217
1	9	A2	217
1	10	A2	217
1	11	A2	217
1	1	A2	218
1	2	A2	218
1	3	A2	218
1	4	A2	218
1	5	A2	218
1	6	A2	218
1	7	A2	218
1	8	A2	218
1	9	A2	218
1	10	A2	218
1	11	A2	218
1	1	A2	219
1	2	A2	219
1	3	A2	219
1	4	A2	219
1	5	A2	219
1	6	A2	219
1	7	A2	219
1	8	A2	219
1	9	A2	219
1	10	A2	219
1	11	A2	219
1	1	A2	220
1	2	A2	220
1	3	A2	220
1	4	A2	220
1	5	A2	220
1	6	A2	220
1	7	A2	220
1	8	A2	220
1	9	A2	220
1	10	A2	220
1	11	A2	220
1	1	A2	221
1	2	A2	221
1	3	A2	221
1	4	A2	221
1	5	A2	221
1	6	A2	221
1	7	A2	221
1	8	A2	221
1	9	A2	221
1	10	A2	221
1	11	A2	221
1	1	A2	222
1	2	A2	222
1	3	A2	222
1	4	A2	222
1	5	A2	222
1	6	A2	222
1	7	A2	222
1	8	A2	222
1	9	A2	222
1	10	A2	222
1	11	A2	222
1	1	A2	223
1	2	A2	223
1	3	A2	223
1	4	A2	223
1	5	A2	223
1	6	A2	223
1	7	A2	223
1	8	A2	223
1	9	A2	223
1	10	A2	223
1	11	A2	223
1	1	A2	224
1	2	A2	224
1	3	A2	224
1	4	A2	224
1	5	A2	224
1	6	A2	224
1	7	A2	224
1	8	A2	224
1	9	A2	224
1	10	A2	224
1	11	A2	224
1	1	A2	225
1	2	A2	225
1	3	A2	225
1	4	A2	225
1	5	A2	225
1	6	A2	225
1	7	A2	225
1	8	A2	225
1	9	A2	225
1	10	A2	225
1	11	A2	225
1	1	A2	226
1	2	A2	226
1	3	A2	226
1	4	A2	226
1	5	A2	226
1	6	A2	226
1	7	A2	226
1	8	A2	226
1	9	A2	226
1	10	A2	226
1	11	A2	226
1	1	A2	227
1	2	A2	227
1	3	A2	227
1	4	A2	227
1	5	A2	227
1	6	A2	227
1	7	A2	227
1	8	A2	227
1	9	A2	227
1	10	A2	227
1	11	A2	227
1	1	A2	228
1	2	A2	228
1	3	A2	228
1	4	A2	228
1	5	A2	228
1	6	A2	228
1	7	A2	228
1	8	A2	228
1	9	A2	228
1	10	A2	228
1	11	A2	228
1	1	A2	229
1	2	A2	229
1	3	A2	229
1	4	A2	229
1	5	A2	229
1	6	A2	229
1	7	A2	229
1	8	A2	229
1	9	A2	229
1	10	A2	229
1	11	A2	229
1	1	A2	230
1	2	A2	230
1	3	A2	230
1	4	A2	230
1	5	A2	230
1	6	A2	230
1	7	A2	230
1	8	A2	230
1	9	A2	230
1	10	A2	230
1	11	A2	230
1	1	A2	231
1	2	A2	231
1	3	A2	231
1	4	A2	231
1	5	A2	231
1	6	A2	231
1	7	A2	231
1	8	A2	231
1	9	A2	231
1	10	A2	231
1	11	A2	231
1	1	A2	232
1	2	A2	232
1	3	A2	232
1	4	A2	232
1	5	A2	232
1	6	A2	232
1	7	A2	232
1	8	A2	232
1	9	A2	232
1	10	A2	232
1	11	A2	232
1	1	A2	233
1	2	A2	233
1	3	A2	233
1	4	A2	233
1	5	A2	233
1	6	A2	233
1	7	A2	233
1	8	A2	233
1	9	A2	233
1	10	A2	233
1	11	A2	233
1	1	A2	234
1	2	A2	234
1	3	A2	234
1	4	A2	234
1	5	A2	234
1	6	A2	234
1	7	A2	234
1	8	A2	234
1	9	A2	234
1	10	A2	234
1	11	A2	234
1	1	A2	235
1	2	A2	235
1	3	A2	235
1	4	A2	235
1	5	A2	235
1	6	A2	235
1	7	A2	235
1	8	A2	235
1	9	A2	235
1	10	A2	235
1	11	A2	235
1	1	A2	236
1	2	A2	236
1	3	A2	236
1	4	A2	236
1	5	A2	236
1	6	A2	236
1	7	A2	236
1	8	A2	236
1	9	A2	236
1	10	A2	236
1	11	A2	236
1	1	A2	237
1	2	A2	237
1	3	A2	237
1	4	A2	237
1	5	A2	237
1	6	A2	237
1	7	A2	237
1	8	A2	237
1	9	A2	237
1	10	A2	237
1	11	A2	237
1	1	A2	238
1	2	A2	238
1	3	A2	238
1	4	A2	238
1	5	A2	238
1	6	A2	238
1	7	A2	238
1	8	A2	238
1	9	A2	238
1	10	A2	238
1	11	A2	238
1	1	A2	239
1	2	A2	239
1	3	A2	239
1	4	A2	239
1	5	A2	239
1	6	A2	239
1	7	A2	239
1	8	A2	239
1	9	A2	239
1	10	A2	239
1	11	A2	239
1	1	A2	240
1	2	A2	240
1	3	A2	240
1	4	A2	240
1	5	A2	240
1	6	A2	240
1	7	A2	240
1	8	A2	240
1	9	A2	240
1	10	A2	240
1	11	A2	240
1	1	A2	241
1	2	A2	241
1	3	A2	241
1	4	A2	241
1	5	A2	241
1	6	A2	241
1	7	A2	241
1	8	A2	241
1	9	A2	241
1	10	A2	241
1	11	A2	241
1	1	A2	242
1	2	A2	242
1	3	A2	242
1	4	A2	242
1	5	A2	242
1	6	A2	242
1	7	A2	242
1	8	A2	242
1	9	A2	242
1	10	A2	242
1	11	A2	242
1	1	A2	243
1	2	A2	243
1	3	A2	243
1	4	A2	243
1	5	A2	243
1	6	A2	243
1	7	A2	243
1	8	A2	243
1	9	A2	243
1	10	A2	243
1	11	A2	243
1	1	A2	244
1	2	A2	244
1	3	A2	244
1	4	A2	244
1	5	A2	244
1	6	A2	244
1	7	A2	244
1	8	A2	244
1	9	A2	244
1	10	A2	244
1	11	A2	244
1	1	A2	245
1	2	A2	245
1	3	A2	245
1	4	A2	245
1	5	A2	245
1	6	A2	245
1	7	A2	245
1	8	A2	245
1	9	A2	245
1	10	A2	245
1	11	A2	245
1	1	A2	246
1	2	A2	246
1	3	A2	246
1	4	A2	246
1	5	A2	246
1	6	A2	246
1	7	A2	246
1	8	A2	246
1	9	A2	246
1	10	A2	246
1	11	A2	246
1	1	A2	247
1	2	A2	247
1	3	A2	247
1	4	A2	247
1	5	A2	247
1	6	A2	247
1	7	A2	247
1	8	A2	247
1	9	A2	247
1	10	A2	247
1	11	A2	247
1	1	A2	248
1	2	A2	248
1	3	A2	248
1	4	A2	248
1	5	A2	248
1	6	A2	248
1	7	A2	248
1	8	A2	248
1	9	A2	248
1	10	A2	248
1	11	A2	248
1	1	A2	249
1	2	A2	249
1	3	A2	249
1	4	A2	249
1	5	A2	249
1	6	A2	249
1	7	A2	249
1	8	A2	249
1	9	A2	249
1	10	A2	249
1	11	A2	249
1	1	A2	250
1	2	A2	250
1	3	A2	250
1	4	A2	250
1	5	A2	250
1	6	A2	250
1	7	A2	250
1	8	A2	250
1	9	A2	250
1	10	A2	250
1	11	A2	250
1	1	A2	251
1	2	A2	251
1	3	A2	251
1	4	A2	251
1	5	A2	251
1	6	A2	251
1	7	A2	251
1	8	A2	251
1	9	A2	251
1	10	A2	251
1	11	A2	251
1	1	A2	252
1	2	A2	252
1	3	A2	252
1	4	A2	252
1	5	A2	252
1	6	A2	252
1	7	A2	252
1	8	A2	252
1	9	A2	252
1	10	A2	252
1	11	A2	252
1	1	A2	253
1	2	A2	253
1	3	A2	253
1	4	A2	253
1	5	A2	253
1	6	A2	253
1	7	A2	253
1	8	A2	253
1	9	A2	253
1	10	A2	253
1	11	A2	253
1	1	A2	254
1	2	A2	254
1	3	A2	254
1	4	A2	254
1	5	A2	254
1	6	A2	254
1	7	A2	254
1	8	A2	254
1	9	A2	254
1	10	A2	254
1	11	A2	254
1	1	A2	255
1	2	A2	255
1	3	A2	255
1	4	A2	255
1	5	A2	255
1	6	A2	255
1	7	A2	255
1	8	A2	255
1	9	A2	255
1	10	A2	255
1	11	A2	255
1	1	A2	256
1	2	A2	256
1	3	A2	256
1	4	A2	256
1	5	A2	256
1	6	A2	256
1	7	A2	256
1	8	A2	256
1	9	A2	256
1	10	A2	256
1	11	A2	256
1	1	A2	257
1	2	A2	257
1	3	A2	257
1	4	A2	257
1	5	A2	257
1	6	A2	257
1	7	A2	257
1	8	A2	257
1	9	A2	257
1	10	A2	257
1	11	A2	257
1	1	A2	258
1	2	A2	258
1	3	A2	258
1	4	A2	258
1	5	A2	258
1	6	A2	258
1	7	A2	258
1	8	A2	258
1	9	A2	258
1	10	A2	258
1	11	A2	258
1	1	A2	259
1	2	A2	259
1	3	A2	259
1	4	A2	259
1	5	A2	259
1	6	A2	259
1	7	A2	259
1	8	A2	259
1	9	A2	259
1	10	A2	259
1	11	A2	259
1	1	A2	260
1	2	A2	260
1	3	A2	260
1	4	A2	260
1	5	A2	260
1	6	A2	260
1	7	A2	260
1	8	A2	260
1	9	A2	260
1	10	A2	260
1	11	A2	260
1	1	A2	261
1	2	A2	261
1	3	A2	261
1	4	A2	261
1	5	A2	261
1	6	A2	261
1	7	A2	261
1	8	A2	261
1	9	A2	261
1	10	A2	261
1	11	A2	261
1	1	A2	262
1	2	A2	262
1	3	A2	262
1	4	A2	262
1	5	A2	262
1	6	A2	262
1	7	A2	262
1	8	A2	262
1	9	A2	262
1	10	A2	262
1	11	A2	262
1	1	A2	263
1	2	A2	263
1	3	A2	263
1	4	A2	263
1	5	A2	263
1	6	A2	263
1	7	A2	263
1	8	A2	263
1	9	A2	263
1	10	A2	263
1	11	A2	263
1	1	A2	264
1	2	A2	264
1	3	A2	264
1	4	A2	264
1	5	A2	264
1	6	A2	264
1	7	A2	264
1	8	A2	264
1	9	A2	264
1	10	A2	264
1	11	A2	264
1	1	A2	265
1	2	A2	265
1	3	A2	265
1	4	A2	265
1	5	A2	265
1	6	A2	265
1	7	A2	265
1	8	A2	265
1	9	A2	265
1	10	A2	265
1	11	A2	265
1	1	A2	266
1	2	A2	266
1	3	A2	266
1	4	A2	266
1	5	A2	266
1	6	A2	266
1	7	A2	266
1	8	A2	266
1	9	A2	266
1	10	A2	266
1	11	A2	266
1	1	A2	267
1	2	A2	267
1	3	A2	267
1	4	A2	267
1	5	A2	267
1	6	A2	267
1	7	A2	267
1	8	A2	267
1	9	A2	267
1	10	A2	267
1	11	A2	267
1	1	A2	268
1	2	A2	268
1	3	A2	268
1	4	A2	268
1	5	A2	268
1	6	A2	268
1	7	A2	268
1	8	A2	268
1	9	A2	268
1	10	A2	268
1	11	A2	268
1	1	A2	269
1	2	A2	269
1	3	A2	269
1	4	A2	269
1	5	A2	269
1	6	A2	269
1	7	A2	269
1	8	A2	269
1	9	A2	269
1	10	A2	269
1	11	A2	269
1	1	A2	270
1	2	A2	270
1	3	A2	270
1	4	A2	270
1	5	A2	270
1	6	A2	270
1	7	A2	270
1	8	A2	270
1	9	A2	270
1	10	A2	270
1	11	A2	270
1	1	A2	271
1	2	A2	271
1	3	A2	271
1	4	A2	271
1	5	A2	271
1	6	A2	271
1	7	A2	271
1	8	A2	271
1	9	A2	271
1	10	A2	271
1	11	A2	271
1	1	A2	272
1	2	A2	272
1	3	A2	272
1	4	A2	272
1	5	A2	272
1	6	A2	272
1	7	A2	272
1	8	A2	272
1	9	A2	272
1	10	A2	272
1	11	A2	272
1	1	A2	273
1	2	A2	273
1	3	A2	273
1	4	A2	273
1	5	A2	273
1	6	A2	273
1	7	A2	273
1	8	A2	273
1	9	A2	273
1	10	A2	273
1	11	A2	273
1	1	A2	274
1	2	A2	274
1	3	A2	274
1	4	A2	274
1	5	A2	274
1	6	A2	274
1	7	A2	274
1	8	A2	274
1	9	A2	274
1	10	A2	274
1	11	A2	274
1	1	A2	275
1	2	A2	275
1	3	A2	275
1	4	A2	275
1	5	A2	275
1	6	A2	275
1	7	A2	275
1	8	A2	275
1	9	A2	275
1	10	A2	275
1	11	A2	275
1	1	A2	276
1	2	A2	276
1	3	A2	276
1	4	A2	276
1	5	A2	276
1	6	A2	276
1	7	A2	276
1	8	A2	276
1	9	A2	276
1	10	A2	276
1	11	A2	276
1	1	A2	277
1	2	A2	277
1	3	A2	277
1	4	A2	277
1	5	A2	277
1	6	A2	277
1	7	A2	277
1	8	A2	277
1	9	A2	277
1	10	A2	277
1	11	A2	277
1	1	A2	278
1	2	A2	278
1	3	A2	278
1	4	A2	278
1	5	A2	278
1	6	A2	278
1	7	A2	278
1	8	A2	278
1	9	A2	278
1	10	A2	278
1	11	A2	278
1	1	A2	279
1	2	A2	279
1	3	A2	279
1	4	A2	279
1	5	A2	279
1	6	A2	279
1	7	A2	279
1	8	A2	279
1	9	A2	279
1	10	A2	279
1	11	A2	279
1	1	A2	280
1	2	A2	280
1	3	A2	280
1	4	A2	280
1	5	A2	280
1	6	A2	280
1	7	A2	280
1	8	A2	280
1	9	A2	280
1	10	A2	280
1	11	A2	280
1	1	A2	281
1	2	A2	281
1	3	A2	281
1	4	A2	281
1	5	A2	281
1	6	A2	281
1	7	A2	281
1	8	A2	281
1	9	A2	281
1	10	A2	281
